# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5162
# Longitude (positive East, ISO 19115): 13.3777
# Altitude (m): 36.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2023-10-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-03-27T18:00:00.0/2022-03-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-27T19:00:00.0/2022-03-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-27T20:00:00.0/2022-03-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-27T21:00:00.0/2022-03-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-27T22:00:00.0/2022-03-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-27T23:00:00.0/2022-03-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T00:00:00.0/2022-03-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T01:00:00.0/2022-03-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T02:00:00.0/2022-03-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T03:00:00.0/2022-03-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T04:00:00.0/2022-03-28T05:00:00.0;0.4320;0.0997;0.0054;0.0944;0.0000;0.0997;0.0054;0.0944;0.0000;0.9750
2022-03-28T05:00:00.0/2022-03-28T06:00:00.0;122.7994;59.7649;33.6540;26.1109;300.0044;59.7649;33.6540;26.1109;300.0044;0.7167
2022-03-28T06:00:00.0/2022-03-28T07:00:00.0;334.7404;213.6718;157.5883;56.0835;633.1868;211.1884;156.5841;54.6043;629.5216;1.0000
2022-03-28T07:00:00.0/2022-03-28T08:00:00.0;527.7169;374.7740;304.5222;70.2517;786.3165;374.7740;304.5222;70.2517;786.3165;1.0000
2022-03-28T08:00:00.0/2022-03-28T09:00:00.0;688.5933;514.1129;437.4322;76.6808;867.9206;514.1129;437.4322;76.6808;867.9206;1.0000
2022-03-28T09:00:00.0/2022-03-28T10:00:00.0;806.4233;616.5063;536.1030;80.4034;909.0980;616.5063;536.1030;80.4034;909.0980;1.0000
2022-03-28T10:00:00.0/2022-03-28T11:00:00.0;873.1962;673.4066;590.0811;83.3256;924.3057;673.4066;590.0811;83.3256;924.3057;1.0000
2022-03-28T11:00:00.0/2022-03-28T12:00:00.0;884.3832;681.2553;597.1497;84.1056;923.5366;681.2553;597.1497;84.1056;923.5366;1.0000
2022-03-28T12:00:00.0/2022-03-28T13:00:00.0;839.2469;639.7545;555.2362;84.5183;904.6714;639.7545;555.2362;84.5183;904.6714;1.0000
2022-03-28T13:00:00.0/2022-03-28T14:00:00.0;740.8906;552.2127;468.3286;83.8842;863.8197;552.2127;468.3286;83.8842;863.8197;1.0000
2022-03-28T14:00:00.0/2022-03-28T15:00:00.0;596.0464;425.7041;346.8115;78.8926;793.6990;425.7041;346.8115;78.8926;793.6990;1.0000
2022-03-28T15:00:00.0/2022-03-28T16:00:00.0;414.6159;272.3399;205.0140;67.3259;669.7244;272.3399;205.0140;67.3259;669.7244;1.0000
2022-03-28T16:00:00.0/2022-03-28T17:00:00.0;208.9935;112.7264;69.4419;43.2845;424.9379;112.7264;69.4419;43.2845;424.9379;1.0000
2022-03-28T17:00:00.0/2022-03-28T18:00:00.0;23.7544;8.0968;2.4945;5.6023;46.4505;8.0968;2.4945;5.6023;46.4505;0.7917
2022-03-28T18:00:00.0/2022-03-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T19:00:00.0/2022-03-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T20:00:00.0/2022-03-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T21:00:00.0/2022-03-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T22:00:00.0/2022-03-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-28T23:00:00.0/2022-03-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T00:00:00.0/2022-03-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T01:00:00.0/2022-03-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T02:00:00.0/2022-03-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T03:00:00.0/2022-03-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T04:00:00.0/2022-03-29T05:00:00.0;1.1685;0.2380;0.0042;0.2338;0.0000;0.0296;0.0000;0.0296;0.0000;0.9500
2022-03-29T05:00:00.0/2022-03-29T06:00:00.0;131.1644;47.6786;12.2941;35.3845;99.7535;5.6348;0.0000;5.6348;0.0000;0.7167
2022-03-29T06:00:00.0/2022-03-29T07:00:00.0;342.8430;177.6270;82.0802;95.5467;316.7498;44.6075;0.3597;44.2477;1.1630;1.0000
2022-03-29T07:00:00.0/2022-03-29T08:00:00.0;535.5048;332.9050;196.7008;136.2043;497.9771;147.2015;4.3352;142.8663;10.1639;1.0000
2022-03-29T08:00:00.0/2022-03-29T09:00:00.0;696.0356;475.3742;318.1684;157.2058;623.1758;376.6589;171.9206;204.7383;327.7410;1.0000
2022-03-29T09:00:00.0/2022-03-29T10:00:00.0;813.5128;583.5715;418.6824;164.8891;703.0356;548.5454;354.4480;194.0974;595.9978;1.0000
2022-03-29T10:00:00.0/2022-03-29T11:00:00.0;879.9498;646.0033;480.2695;165.7337;746.0018;643.1334;474.7774;168.3560;737.2698;1.0000
2022-03-29T11:00:00.0/2022-03-29T12:00:00.0;890.8409;659.0023;498.9738;160.0285;765.6931;659.0023;498.9738;160.0285;765.6931;1.0000
2022-03-29T12:00:00.0/2022-03-29T13:00:00.0;845.4689;615.2114;455.3440;159.8674;735.7041;578.0095;396.0914;181.9181;636.3356;1.0000
2022-03-29T13:00:00.0/2022-03-29T14:00:00.0;746.9533;518.5624;356.4746;162.0878;650.9894;503.7833;333.2338;170.5496;611.1882;1.0000
2022-03-29T14:00:00.0/2022-03-29T15:00:00.0;602.0373;385.1552;237.0293;148.1259;535.0257;385.1552;237.0293;148.1259;535.0257;1.0000
2022-03-29T15:00:00.0/2022-03-29T16:00:00.0;420.6272;234.2786;121.1860;113.0926;387.5462;231.0450;116.4391;114.6058;370.5522;1.0000
2022-03-29T16:00:00.0/2022-03-29T17:00:00.0;215.1163;91.9391;33.0624;58.8767;191.3864;86.8398;27.9760;58.8637;166.6757;1.0000
2022-03-29T17:00:00.0/2022-03-29T18:00:00.0;26.7530;7.2515;0.9024;6.3491;15.5889;7.2515;0.9024;6.3491;15.5889;0.7833
2022-03-29T18:00:00.0/2022-03-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T19:00:00.0/2022-03-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T20:00:00.0/2022-03-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T21:00:00.0/2022-03-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T22:00:00.0/2022-03-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-29T23:00:00.0/2022-03-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T00:00:00.0/2022-03-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T01:00:00.0/2022-03-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T02:00:00.0/2022-03-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T03:00:00.0/2022-03-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T04:00:00.0/2022-03-30T05:00:00.0;2.2022;0.5071;0.0265;0.4806;0.4626;0.3752;0.0008;0.3743;0.0148;0.9333
2022-03-30T05:00:00.0/2022-03-30T06:00:00.0;139.4889;61.0897;26.4930;34.5967;213.6605;43.6889;0.7358;42.9531;6.1403;0.7167
2022-03-30T06:00:00.0/2022-03-30T07:00:00.0;350.8955;208.3870;130.7034;77.6836;498.4755;168.9456;56.0243;112.9213;191.6434;1.0000
2022-03-30T07:00:00.0/2022-03-30T08:00:00.0;543.2341;367.7343;264.5195;103.2149;662.0210;267.6201;101.0930;166.5270;274.9182;1.0000
2022-03-30T08:00:00.0/2022-03-30T09:00:00.0;703.4127;507.4214;389.4392;117.9822;755.2780;254.9264;17.8184;237.1080;34.5421;1.0000
2022-03-30T09:00:00.0/2022-03-30T10:00:00.0;820.5327;610.0530;479.6168;130.4362;798.4434;302.8538;24.1035;278.7503;39.8202;1.0000
2022-03-30T10:00:00.0/2022-03-30T11:00:00.0;886.6321;666.4103;523.1101;143.3002;806.0923;304.4583;16.4755;287.9827;25.4061;1.0000
2022-03-30T11:00:00.0/2022-03-30T12:00:00.0;897.2282;673.3534;521.9007;151.4527;794.6699;349.0572;37.1308;311.9263;56.4465;1.0000
2022-03-30T12:00:00.0/2022-03-30T13:00:00.0;851.6242;630.9696;480.5779;150.3917;770.7451;229.3726;6.7575;222.6151;10.5764;1.0000
2022-03-30T13:00:00.0/2022-03-30T14:00:00.0;752.9554;542.6710;402.3989;140.2721;729.3422;140.9793;0.1291;140.8502;0.2361;1.0000
2022-03-30T14:00:00.0/2022-03-30T15:00:00.0;607.9755;415.4213;292.2132;123.2081;654.4044;108.7907;0.0103;108.7803;0.0244;1.0000
2022-03-30T15:00:00.0/2022-03-30T16:00:00.0;426.5953;263.6201;167.7914;95.8287;531.3688;152.0976;16.1332;135.9645;55.9565;1.0000
2022-03-30T16:00:00.0/2022-03-30T17:00:00.0;221.2060;109.9448;54.9070;55.0378;316.5251;82.9264;8.8395;74.0868;65.1578;1.0000
2022-03-30T17:00:00.0/2022-03-30T18:00:00.0;29.9530;9.5437;2.2369;7.3068;37.1590;9.5437;2.2369;7.3068;37.1590;0.7667
2022-03-30T18:00:00.0/2022-03-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T19:00:00.0/2022-03-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T20:00:00.0/2022-03-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T21:00:00.0/2022-03-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T22:00:00.0/2022-03-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-30T23:00:00.0/2022-03-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T00:00:00.0/2022-03-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T01:00:00.0/2022-03-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T02:00:00.0/2022-03-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T03:00:00.0/2022-03-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T04:00:00.0/2022-03-31T05:00:00.0;3.5530;0.8971;0.0984;0.7987;2.6310;0.8971;0.0984;0.7987;2.6310;0.9167
2022-03-31T05:00:00.0/2022-03-31T06:00:00.0;147.7699;69.3050;34.9534;34.3516;276.0058;67.1943;30.2262;36.9681;248.3857;0.7167
2022-03-31T06:00:00.0/2022-03-31T07:00:00.0;358.8948;221.0288;148.5341;72.4947;556.0905;214.0816;132.7040;81.3776;483.6294;1.0000
2022-03-31T07:00:00.0/2022-03-31T08:00:00.0;550.9020;379.7094;282.4464;97.2630;697.3989;307.5628;123.3147;184.2481;310.6744;1.0000
2022-03-31T08:00:00.0/2022-03-31T09:00:00.0;710.7220;517.4213;403.1402;114.2811;773.6510;410.3857;153.0691;257.3166;292.6071;1.0000
2022-03-31T09:00:00.0/2022-03-31T10:00:00.0;827.4810;620.8084;497.1727;123.6358;820.0651;497.8527;192.7272;305.1255;317.5089;1.0000
2022-03-31T10:00:00.0/2022-03-31T11:00:00.0;893.2413;680.8019;554.6568;126.1451;847.8209;605.0797;366.5860;238.4936;562.4158;1.0000
2022-03-31T11:00:00.0/2022-03-31T12:00:00.0;903.5438;691.2045;566.5597;124.6448;856.1829;480.4677;120.9821;359.4855;182.6695;1.0000
2022-03-31T12:00:00.0/2022-03-31T13:00:00.0;857.7116;648.7034;524.8183;123.8851;835.1629;357.6579;49.0780;308.5799;77.4530;1.0000
2022-03-31T13:00:00.0/2022-03-31T14:00:00.0;758.8958;556.7123;434.0326;122.6797;779.9407;237.1659;7.7506;229.4153;13.5048;1.0000
2022-03-31T14:00:00.0/2022-03-31T15:00:00.0;613.8602;425.6129;311.4356;114.1773;690.1516;106.0040;0.1103;105.8937;0.2209;1.0000
2022-03-31T15:00:00.0/2022-03-31T16:00:00.0;432.5193;270.2075;176.8246;93.3828;551.7642;79.3246;0.0052;79.3194;0.0156;1.0000
2022-03-31T16:00:00.0/2022-03-31T17:00:00.0;227.2616;113.6377;57.6462;55.9915;323.3963;47.2723;0.1906;47.0817;1.6118;1.0000
2022-03-31T17:00:00.0/2022-03-31T18:00:00.0;33.3182;10.6388;2.4854;8.1533;39.2815;8.5625;0.0794;8.4831;1.2547;0.7500
2022-03-31T18:00:00.0/2022-03-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T19:00:00.0/2022-03-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T20:00:00.0/2022-03-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T21:00:00.0/2022-03-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T22:00:00.0/2022-03-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-03-31T23:00:00.0/2022-04-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T00:00:00.0/2022-04-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T01:00:00.0/2022-04-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T02:00:00.0/2022-04-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T03:00:00.0/2022-04-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T04:00:00.0/2022-04-01T05:00:00.0;5.2616;1.4155;0.2058;1.2097;6.3688;0.6572;0.0000;0.6572;0.0000;0.8917
2022-04-01T05:00:00.0/2022-04-01T06:00:00.0;156.0040;76.3040;41.2791;35.0249;314.4942;37.9283;0.0207;37.9076;0.1161;0.7167
2022-04-01T06:00:00.0/2022-04-01T07:00:00.0;366.8379;233.3164;165.9615;67.3549;608.0338;131.4927;2.0458;129.4469;6.9018;1.0000
2022-04-01T07:00:00.0/2022-04-01T08:00:00.0;558.5057;396.3647;312.1319;84.2328;759.7991;232.0701;14.1681;217.9021;33.5666;1.0000
2022-04-01T08:00:00.0/2022-04-01T09:00:00.0;717.9613;538.0552;445.5446;92.5106;845.8475;254.1823;12.1665;242.0158;22.5737;1.0000
2022-04-01T09:00:00.0/2022-04-01T10:00:00.0;834.3555;643.6222;546.2681;97.3541;893.2183;406.0196;54.8192;351.2005;88.9574;1.0000
2022-04-01T10:00:00.0/2022-04-01T11:00:00.0;899.7758;704.2330;603.1345;101.0985;914.7224;499.9458;122.8582;377.0875;186.0243;1.0000
2022-04-01T11:00:00.0/2022-04-01T12:00:00.0;909.7863;715.7568;613.4531;102.3037;920.1552;513.5837;131.7037;381.8799;197.6078;1.0000
2022-04-01T12:00:00.0/2022-04-01T13:00:00.0;863.7300;675.1743;574.5861;100.5882;907.6293;467.4069;102.4339;364.9730;161.2043;1.0000
2022-04-01T13:00:00.0/2022-04-01T14:00:00.0;764.7736;585.7086;490.0993;95.6094;873.8661;411.8260;95.8204;316.0057;171.4318;1.0000
2022-04-01T14:00:00.0/2022-04-01T15:00:00.0;619.6903;456.3510;369.5880;86.7629;812.0249;325.0125;75.7741;249.2384;167.0585;1.0000
2022-04-01T15:00:00.0/2022-04-01T16:00:00.0;438.3981;298.7758;226.2121;72.5637;698.3556;230.3097;71.8828;158.4269;223.0496;1.0000
2022-04-01T16:00:00.0/2022-04-01T17:00:00.0;233.2820;132.9615;84.8786;48.0829;472.2415;111.4966;34.5198;76.9767;216.7590;1.0000
2022-04-01T17:00:00.0/2022-04-01T18:00:00.0;36.8467;13.8751;5.1361;8.7389;78.0877;13.8751;5.1361;8.7389;78.0877;0.7333
2022-04-01T18:00:00.0/2022-04-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T19:00:00.0/2022-04-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T20:00:00.0/2022-04-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T21:00:00.0/2022-04-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T22:00:00.0/2022-04-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-01T23:00:00.0/2022-04-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T00:00:00.0/2022-04-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T01:00:00.0/2022-04-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T02:00:00.0/2022-04-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T03:00:00.0/2022-04-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T04:00:00.0/2022-04-02T05:00:00.0;7.2553;1.9070;0.2354;1.6716;6.7160;1.4295;0.0031;1.4264;0.0880;0.8750
2022-04-02T05:00:00.0/2022-04-02T06:00:00.0;164.1881;76.9803;36.6162;40.3641;265.1861;55.7655;1.6967;54.0688;10.2224;0.8417
2022-04-02T06:00:00.0/2022-04-02T07:00:00.0;374.7219;231.6140;151.1624;80.4516;541.1323;190.3563;69.3483;121.0079;228.2894;1.0000
2022-04-02T07:00:00.0/2022-04-02T08:00:00.0;566.0428;393.0679;288.6124;104.4555;692.5739;211.9801;84.0111;127.9690;224.4354;1.0000
2022-04-02T08:00:00.0/2022-04-02T09:00:00.0;725.1282;532.9931;414.0490;118.9441;777.8008;203.2130;8.8799;194.3331;15.5521;1.0000
2022-04-02T09:00:00.0/2022-04-02T10:00:00.0;841.1544;636.6974;508.8702;127.8272;824.8364;440.6514;162.7257;277.9258;269.6662;1.0000
2022-04-02T10:00:00.0/2022-04-02T11:00:00.0;906.2339;695.2260;562.3293;132.8967;846.2742;429.9781;88.7910;341.1871;133.0330;1.0000
2022-04-02T11:00:00.0/2022-04-02T12:00:00.0;915.9542;704.0308;569.8969;134.1339;848.5696;371.3084;52.4811;318.8273;77.8787;1.0000
2022-04-02T12:00:00.0/2022-04-02T13:00:00.0;869.6783;660.3840;526.8258;133.5582;825.8907;286.9403;13.7994;273.1410;21.3257;1.0000
2022-04-02T13:00:00.0/2022-04-02T14:00:00.0;770.5878;567.7504;437.6394;130.1110;773.6454;229.1767;7.5881;221.5885;13.6498;1.0000
2022-04-02T14:00:00.0/2022-04-02T15:00:00.0;625.4651;435.9326;316.3293;119.6034;687.3225;140.7602;0.2076;140.5525;0.4612;1.0000
2022-04-02T15:00:00.0/2022-04-02T16:00:00.0;444.2308;280.6835;184.1876;96.4959;559.8788;138.3733;5.0246;133.3487;17.0525;1.0000
2022-04-02T16:00:00.0/2022-04-02T17:00:00.0;239.2661;123.3160;64.9397;58.3763;349.4786;107.3253;34.5571;72.7682;203.0222;1.0000
2022-04-02T17:00:00.0/2022-04-02T18:00:00.0;40.5185;13.6259;3.6681;9.9578;52.9578;13.6259;3.6681;9.9578;52.9578;0.7250
2022-04-02T18:00:00.0/2022-04-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T19:00:00.0/2022-04-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T20:00:00.0/2022-04-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T21:00:00.0/2022-04-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T22:00:00.0/2022-04-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-02T23:00:00.0/2022-04-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-03T00:00:00.0/2022-04-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-03T01:00:00.0/2022-04-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-03T02:00:00.0/2022-04-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-03T03:00:00.0/2022-04-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-04-03T04:00:00.0/2022-04-03T05:00:00.0;9.5542;3.1280;0.9404;2.1875;24.1853;0.4359;0.0000;0.4359;0.0000;0.8583
2022-04-03T05:00:00.0/2022-04-03T06:00:00.0;172.3190;95.5779;61.2137;34.3641;442.3728;48.4951;3.2664;45.2287;18.1505;0.8417
2022-04-03T06:00:00.0/2022-04-03T07:00:00.0;382.5439;260.8251;199.3997;61.4254;703.6166;204.6980;83.2513;121.4466;274.8401;1.0000
2022-04-03T07:00:00.0/2022-04-03T08:00:00.0;573.5105;424.0685;344.5294;79.5391;816.8998;293.7436;83.2743;210.4693;205.9691;1.0000
2022-04-03T08:00:00.0/2022-04-03T09:00:00.0;732.2205;563.3844;470.5218;92.8625;875.3101;362.0132;107.7514;254.2618;192.8403;1.0000
